LNVALUE2013,LNLMED,LNZINC2,LNZSMHC,LNTOTALCOST,HOMEAGE,ROOMS,ZADEQ,METRO,REGION1,REGION2,REGION3,LN(VALUE),,Coefficients, VALUE2013 ,Predicted Value Log, PRED2013 ,Error,Absolute Deviation,Mean Absolute Deviation
12.20607265,10.94158875,10.59573433,5.811140993,5.523458921,2,6,1,0,0,0,0,12.25486281,,," $200,000.00 ",12.23689153," $206,259.74 "," $6,259.74 ",6259.74,
11.40756495,10.90961899,10.07272387,6.51174533,6.439350371,91,6,1,0,0,0,0,11.51292546,,," $90,000.00 ",11.68706246," $119,021.86 "," $29,021.86 ",29021.86,
12.4292162,11.143773,11.93158317,7.512617545,5.984775559,41,7,1,0,0,1,0,12.4292162,,," $250,000.00 ",12.35763604," $232,730.41 "," $(17,269.59)",17269.59,
11.69524702,10.84478304,10.30775194,5.877735782,5.740596448,36,6,1,0,0,0,1,12.1281111,,," $120,000.00 ",11.91439684," $149,402.13 "," $29,402.13 ",29402.13,
11.91839057,11.03422815,12.307645,6.776506992,6.386598696,61,6,1,0,0,1,0,11.87756858,,," $150,000.00 ",11.91864979," $150,038.89 ", $38.89 ,38.89,
12.84792653,11.11407344,12.25486281,8.20028826,6.11956455,91,10,1,0,0,1,0,12.89921983,,," $380,000.00 ",12.72126156," $334,790.94 "," $(45,209.06)",45209.06,
13.99783211,11.06663836,13.12904103,8.793005091,6.340359304,16,5,1,1,0,0,0,13.76421726,,," $1,200,000.00 ",13.39880816," $659,217.08 "," $(540,782.92)",540782.92,
12.61153775,11.04432885,11.80769735,7.718685495,6.29741621,8,8,1,0,0,1,0,12.61153775,,," $300,000.00 ",12.52506914," $275,149.30 "," $(24,850.70)",24850.70,
12.20607265,11.02526283,11.69494698,7.786967003,6.248687412,51,7,1,0,1,0,0,12.20607265,,," $200,000.00 ",12.24697425," $208,349.92 "," $8,349.92 ",8349.92,
12.20607265,11.3409502,10.71441777,6.021023349,5.466652681,31,4,1,0,0,0,0,12.20607265,,," $200,000.00 ",12.27470696," $214,208.89 "," $14,208.89 ",14208.89,
12.89921983,10.89664673,11.15625052,6.749931194,5.926481483,36,5,1,0,0,0,0,12.10071213,,," $400,000.00 ",12.12232208," $183,932.12 "," $(216,067.88)",216067.88,
12.54254488,10.97335737,8.78828846,5.993961427,5.841126036,71,7,1,1,0,0,1,10.59663473,,," $280,000.00 ",10.93223348," $55,951.11 "," $(224,048.89)",224048.89,
10.81977828,10.93230308,10.21829829,6.481577129,5.830904482,11,5,1,1,0,0,1,11.46163217,,," $50,000.00 ",11.54055986," $102,801.98 "," $52,801.98 ",52801.98,
12.34583459,11.29476946,11.14160088,7.689371108,6.056003068,36,8,1,0,1,0,0,12.3883942,,," $230,000.00 ",12.49192133," $266,178.21 "," $36,178.21 ",36178.21,
13.01700286,11.43279942,11.54833122,6.977281342,6.528201553,51,6,1,0,0,0,0,13.12236338,,," $450,000.00 ",13.04181387," $461,304.61 "," $11,304.61 ",11304.61,
12.61153775,11.22257316,11.65448579,7.153833802,5.443859672,31,7,1,1,0,1,0,12.20607265,,," $300,000.00 ",12.18735031," $196,290.37 "," $(103,709.63)",103709.63,
11.00209984,11.34450681,10.91476114,7.149916836,6.051500761,71,6,1,1,0,0,1,11.77528973,,," $60,000.00 ",11.93395146," $152,352.39 "," $92,352.39 ",92352.39,
11.40756495,11.15827704,11.08084941,6.378426184,5.963579344,91,6,1,0,0,1,0,11.38509209,,," $90,000.00 ",11.53290803," $102,018.36 "," $12,018.36 ",12018.36,
11.8493977,10.93230308,9.60238246,6.923628628,5.176149733,4,6,1,1,0,0,1,12.20607265,,," $140,000.00 ",11.99330218," $161,668.33 "," $21,668.33 ",21668.33,
11.40756495,11.05888967,11.22476328,6.922643891,5.612823924,61,5,1,0,0,1,0,11.22524339,,," $90,000.00 ",11.41361488," $90,546.14 ", $546.14 ,546.14,
11.51292546,11.10645986,9.357034751,5.605802066,5.061539624,92,6,1,1,0,1,0,11.69524702,,," $100,000.00 ",11.49984103," $98,700.08 "," $(1,299.92)",1299.92,
11.69524702,10.94295121,10.90881428,6.148468296,5.777910288,51,8,1,0,0,1,0,11.8493977,,," $120,000.00 ",11.82672116," $136,861.01 "," $16,861.01 ",16861.01,
13.81551056,11.18982345,12.56826136,8.480321717,5.839187112,41,6,1,0,0,0,0,13.81551056,,," $1,000,000.00 ",13.45399814," $696,621.95 "," $(303,378.05)",303378.05,
12.30138283,11.19000301,11.4182191,7.516433303,5.961864077,21,5,1,0,0,0,1,12.38421883,,," $220,000.00 ",12.33739216," $228,066.42 "," $8,066.42 ",8066.42,
11.98292909,11.143773,11.75187937,7.260522598,5.517118168,61,7,1,0,0,1,0,11.73606902,,," $160,000.00 ",11.87264914," $143,293.34 "," $(16,706.66)",16706.66,
11.40756495,11.03269371,11.38468292,6.045005314,5.526448459,36,6,1,0,0,1,0,12.23076526,,," $90,000.00 ",12.05045077," $171,176.55 "," $81,176.55 ",81176.55,
12.34583459,10.77714215,11.29770048,6.161207322,5.822059216,61,7,1,0,0,0,1,11.15625052,,," $230,000.00 ",11.37209284," $86,863.47 "," $(143,136.53)",143136.53,
10.81977828,10.73055355,10.05121766,5.605802066,5.480638923,51,6,1,0,0,0,1,10.81977828,,," $50,000.00 ",11.02125352," $61,160.30 "," $11,160.30 ",11160.30,
12.20607265,11.08827754,10.79884061,7.461640392,6.141320303,31,8,1,1,0,0,0,11.40756495,,," $200,000.00 ",11.89805275," $146,980.14 "," $(53,019.86)",53019.86,
11.28978191,10.97999056,9.635608107,7.019296654,5.573420657,92,6,3,0,0,0,1,11.51292546,,," $80,000.00 ",11.45633471," $94,498.07 "," $14,498.07 ",14498.07,
12.50617724,11.3713619,10.64499623,7.207118856,5.532071097,61,7,1,1,0,0,0,12.30138283,,," $270,000.00 ",12.43170549," $250,623.10 "," $(19,376.90)",19376.90,
12.15477935,11.123063,10.6454249,5.726847748,5.549076085,31,6,1,0,0,0,0,11.28978191,,," $190,000.00 ",11.69448562," $119,908.67 "," $(70,091.33)",70091.33,
13.01700286,10.99695329,10.26799177,6.025865974,5.972961076,36,7,1,0,0,0,1,12.15477935,,," $450,000.00 ",12.04878775," $170,892.12 "," $(279,107.88)",279107.88,
11.91839057,11.04527107,11.80532639,7.664346632,5.599655765,61,6,1,0,0,1,0,11.91839057,,," $150,000.00 ",11.92349996," $150,768.37 ", $768.37 ,768.37,
11.8493977,10.92899137,12.04344783,6.100318952,5.857933154,36,10,1,0,0,0,1,11.69524702,,," $140,000.00 ",11.95319023," $155,311.84 "," $15,311.84 ",15311.84,
12.20607265,11.22015045,10.91476114,7.323170718,5.130884422,11,5,1,0,0,0,0,12.23076526,,," $200,000.00 ",12.35391775," $231,866.66 "," $31,866.66 ",31866.66,
13.30468493,11.22564331,11.04164102,6.98471632,6.064560102,92,10,1,0,1,0,0,13.30468493,,," $600,000.00 ",12.97461185," $431,322.72 "," $(168,677.28)",168677.28,
13.28787782,11.08980542,11.92418707,7.619233416,6.698268054,16,9,1,1,0,0,0,13.45883561,,," $590,000.00 ",13.28194255," $586,508.56 "," $(3,491.44)",3491.44,
12.20607265,10.94295121,10.835691,7.156176637,5.498533413,41,7,1,0,0,1,0,11.94794938,,," $200,000.00 ",11.88690405," $145,350.60 "," $(54,649.40)",54649.40,
12.30138283,11.18986489,10.91457924,7.136483209,5.547778226,71,7,1,0,0,0,0,12.07254125,,," $220,000.00 ",12.24589144," $208,124.44 "," $(11,875.56)",11875.56,
12.34583459,10.94295121,11.86697095,7.448333861,6.226042476,9,7,1,0,0,1,0,12.34583459,,," $230,000.00 ",12.27064431," $213,340.40 "," $(16,659.60)",16659.60,
11.98292909,10.92899137,11.09934754,7.31521839,6.040453104,41,6,1,0,0,0,1,12.10071213,,," $160,000.00 ",12.04104459," $169,573.98 "," $9,573.98 ",9573.98,
12.84792653,11.04432885,11.56361858,7.659642955,6.08221891,4,9,1,0,0,1,0,12.79385931,,," $380,000.00 ",12.65422925," $313,084.77 "," $(66,915.23)",66915.23,
11.77528973,10.93230308,12.07233552,7.382124366,5.855310671,6,7,1,1,0,0,1,12.07254125,,," $130,000.00 ",12.12976666," $185,306.53 "," $55,306.53 ",55306.53,
11.15625052,11.29476946,10.62132735,5.723585102,5.506008813,81,6,1,1,1,0,0,11.91839057,,," $70,000.00 ",11.90370746," $147,813.62 "," $77,813.62 ",77813.62,
11.40756495,11.13187,11.61892378,7.281385664,6.09055545,71,8,1,0,0,1,0,12.04355372,,," $90,000.00 ",12.09405402," $178,805.52 "," $88,805.52 ",88805.52,
11.00209984,10.84478304,9.520175249,5.517452896,5.427882571,71,6,2,0,0,0,1,11.1124479,,," $60,000.00 ",11.14869922," $69,473.40 "," $9,473.40 ",9473.40,
12.50617724,11.22257316,11.91250663,7.699389406,5.940171253,9,7,1,1,0,1,0,12.61153775,,," $270,000.00 ",12.51976766," $273,694.46 "," $3,694.46 ",3694.46,
12.34583459,11.18571223,10.68051622,7.043159916,5.74086415,61,7,1,0,0,1,0,12.10071213,,," $230,000.00 ",12.05251242," $171,529.82 "," $(58,470.18)",58470.18,
12.76568843,11.57213732,10.67408177,6.349138991,5.681025488,51,7,1,0,0,0,1,12.8346813,,," $350,000.00 ",12.70837945," $330,505.79 "," $(19,494.21)",19494.21,
11.91839057,11.06663836,11.44023649,5.631211782,4.859812404,41,4,1,0,0,0,0,12.61153775,,," $150,000.00 ",12.3824006," $238,565.84 "," $88,565.84 ",88565.84,
12.15477935,10.77714215,11.6307085,6.461468176,6.032886362,36,6,1,0,0,0,1,12.07254125,,," $190,000.00 ",11.95923222," $156,253.07 "," $(33,746.93)",33746.93,
11.28978191,10.85707407,9.849348106,7.656337166,6.708287563,41,6,1,0,0,0,1,11.22524339,,," $80,000.00 ",11.45817126," $94,671.78 "," $14,671.78 ",14671.78,
12.54254488,11.23640751,11.27720313,7.635786861,6.287238789,36,7,1,0,1,0,0,12.52452638,,," $280,000.00 ",12.52469459," $275,046.26 "," $(4,953.74)",4953.74,
12.20607265,11.06357116,11.65263523,7.289610521,5.730099783,36,6,1,0,1,0,0,12.20607265,,," $200,000.00 ",12.20252044," $199,290.82 ", $(709.18),709.18,
11.51292546,11.01120823,9.679218368,6.37331979,5.932687176,26,5,1,0,0,0,1,11.73606902,,," $100,000.00 ",11.72135383," $123,174.07 "," $23,174.07 ",23174.07,
12.20607265,10.6237634,10.42228135,7.431891917,5.509388337,36,6,1,1,0,0,1,11.40756495,,," $200,000.00 ",11.41217209," $90,415.60 "," $(109,584.40)",109584.40,
11.40756495,11.03269371,10.16831033,6.866933284,5.468060141,51,6,1,0,0,1,0,11.40756495,,," $90,000.00 ",11.49916869," $98,633.74 "," $8,633.74 ",8633.74,
10.30895266,10.80316098,8.96903285,5.736572297,5.559398757,61,4,1,0,0,1,0,11.40756495,,," $30,000.00 ",11.20088617," $73,195.28 "," $43,195.28 ",43195.28,
11.60823564,10.80316098,11.23801482,6.968850378,5.703782475,3,7,1,0,0,1,0,11.60823564,,," $110,000.00 ",11.69997868," $120,569.14 "," $10,569.14 ",10569.14,
12.20607265,11.18857941,11.0102664,6.343880434,5.273426818,71,8,1,0,0,1,0,12.20607265,,," $200,000.00 ",12.11094055," $181,850.56 "," $(18,149.44)",18149.44,
11.28978191,10.99695329,10.35685354,5.926926026,5.4045525,31,7,1,0,0,0,1,11.40756495,,," $80,000.00 ",11.584043," $107,370.74 "," $27,370.74 ",27370.74,
13.18063229,11.57213732,11.70339705,7.355641103,5.991047794,51,7,1,0,0,0,1,13.12236338,,," $530,000.00 ",12.99076328," $438,345.76 "," $(91,654.24)",91654.24,
12.04355372,11.22257316,11.56327632,7.044032897,6.154858094,21,7,1,1,0,1,0,11.51292546,,," $170,000.00 ",11.80610308," $134,068.09 "," $(35,931.91)",35931.91,
12.54254488,10.97560185,11.31447453,6.253828812,5.559398757,5,7,1,0,0,1,0,12.46843691,,," $280,000.00 ",12.25787358," $210,633.21 "," $(69,366.79)",69366.79,
11.51292546,10.96553959,10.51867319,6.248042875,5.676468373,41,5,1,1,0,0,0,11.73606902,,," $100,000.00 ",11.82795336," $137,029.75 "," $37,029.75 ",37029.75,
11.8493977,10.96080899,10.53433371,6.257667588,5.749392986,41,9,1,0,0,0,0,12.69158046,,," $140,000.00 ",12.59097964," $293,895.53 "," $153,895.53 ",153895.53,
12.20607265,11.03434113,10.23645365,7.309881486,6.059123196,71,5,1,0,1,0,0,12.20607265,,," $200,000.00 ",12.03853405," $169,148.79 "," $(30,851.21)",30851.21,
12.15477935,11.04292184,10.81961827,6.822197391,5.747267587,51,7,1,0,0,0,0,12.4292162,,," $190,000.00 ",12.41574422," $246,654.59 "," $56,654.59 ",56654.59,
12.04355372,11.12431747,11.35533554,7.057897937,6.026268469,61,6,1,1,0,1,0,11.91839057,,," $170,000.00 ",11.89429054," $146,428.21 "," $(23,571.79)",23571.79,
12.46843691,11.09810675,12.21110994,7.310550159,5.566115558,36,8,1,1,0,1,0,12.4292162,,," $260,000.00 ",12.34020631," $228,709.13 "," $(31,290.87)",31290.87,
12.25486281,11.22257316,9.61460476,7.229838778,6.404677342,71,6,1,1,0,1,0,11.91839057,,," $210,000.00 ",11.85115451," $140,246.17 "," $(69,753.83)",69753.83,
13.01700286,11.22564331,11.39526742,7.188412736,6.337120673,31,7,1,0,1,0,0,12.89921983,,," $450,000.00 ",12.74270965," $342,049.13 "," $(107,950.87)",107950.87,
10.81977828,10.77714215,8.857515151,5.899897354,5.266568668,16,5,1,0,0,0,1,10.93310697,,," $50,000.00 ",11.05995319," $63,573.58 "," $13,573.58 ",13573.58,
12.89921983,11.06975849,10.46310334,7.198931241,6.508769137,51,6,1,1,1,0,0,13.59236701,,," $400,000.00 ",12.94824126," $420,097.14 "," $20,097.14 ",20097.14,
11.69524702,11.12431747,10.79884061,7.054449658,5.452468046,5,5,1,1,0,1,0,11.64395373,,," $120,000.00 ",11.71753911," $122,705.09 "," $2,705.09 ",2705.09,
11.51292546,11.09810675,10.858999,5.768320996,4.973279508,51,6,1,1,0,1,0,11.60823564,,," $100,000.00 ",11.58756919," $107,750.02 "," $7,750.02 ",7750.02,
11.98292909,10.92357959,11.48228067,6.167516491,5.319752647,31,7,1,1,0,0,1,11.98292909,,," $160,000.00 ",11.93220097," $152,085.93 "," $(7,914.07)",7914.07,
12.70684793,11.10043574,11.40716487,7.813995675,6.213941209,8,8,1,1,0,0,1,12.66032792,,," $330,000.00 ",12.58817151," $293,071.39 "," $(36,928.61)",36928.61,
11.8493977,10.80316098,10.71401769,6.925595197,5.411646052,3,6,1,0,0,1,0,11.88448902,,," $140,000.00 ",11.78490426," $131,255.92 "," $(8,744.08)",8744.08,
12.54254488,11.3713619,9.735187237,7.598900457,6.206743923,51,7,1,1,0,0,0,12.9360338,,," $280,000.00 ",12.8224305," $370,433.98 "," $90,433.98 ",90433.98,
11.77528973,11.05877944,10.47576569,6.556778356,5.396653267,51,7,1,0,0,0,1,11.77528973,,," $130,000.00 ",11.83443921," $137,921.40 "," $7,921.40 ",7921.40,
12.10071213,11.06357116,10.46327475,6.51174533,5.851244166,51,8,1,0,1,0,0,12.10071213,,," $180,000.00 ",12.10378013," $180,553.09 ", $553.09 ,553.09,
12.15477935,11.07984761,12.50752448,8.440528106,6.613831546,92,5,1,0,1,0,0,13.01700286,,," $190,000.00 ",12.70719996," $330,116.19 "," $140,116.19 ",140116.19,
11.00209984,10.77714215,10.97133131,6.272877007,6.098635922,61,6,1,0,0,0,1,11.00209984,,," $60,000.00 ",11.23946355," $76,074.13 "," $16,074.13 ",16074.13,
10.30895266,10.73195203,9.392661929,6.11368218,5.810641866,36,6,1,0,0,0,1,10.30895266,,," $30,000.00 ",10.7355646," $45,961.74 "," $15,961.74 ",15961.74,
11.00209984,11.06819964,10.71361745,6.774223886,5.920237038,81,7,1,1,0,1,0,10.91508846,,," $60,000.00 ",11.22609119," $75,063.61 "," $15,063.61 ",15063.61,
12.20607265,11.03269371,12.01348255,6.265301213,5.679034305,31,8,1,0,0,1,0,12.20607265,,," $200,000.00 ",12.1693719," $192,792.91 "," $(7,207.09)",7207.09,
12.4292162,11.09810675,11.66087984,7.60190196,5.892564598,16,10,1,1,0,1,0,12.61153775,,," $250,000.00 ",12.5515382," $282,529.49 "," $32,529.49 ",32529.49,
13.21767356,11.06975849,12.38956851,8.047509511,6.711943132,91,8,1,0,1,0,0,13.38472764,,," $550,000.00 ",13.02260888," $452,529.79 "," $(97,470.21)",97470.21,
12.25486281,11.26785578,11.9606707,7.23417718,5.461002949,2,5,1,0,0,0,1,12.25486281,,," $210,000.00 ",12.3179136," $223,667.00 "," $13,667.00 ",13667.00,
11.77528973,11.12788044,10.20359214,6.054439346,5.75071907,36,6,1,0,0,0,1,11.60823564,,," $130,000.00 ",11.72719515," $123,895.67 "," $(6,104.33)",6104.33,
12.34583459,11.01401194,10.84294779,6.476972363,6.248042875,41,8,1,0,0,0,1,12.4292162,,," $230,000.00 ",12.31336396," $222,651.70 "," $(7,348.30)",7348.30,
12.89921983,10.99695329,11.84914053,7.474772182,5.954973439,3,8,1,0,0,0,1,12.61153775,,," $400,000.00 ",12.55304839," $282,956.48 "," $(117,043.52)",117043.52,
11.60823564,10.94295121,11.70250396,6.790097236,6.053069081,61,8,1,0,0,1,0,11.35040654,,," $110,000.00 ",11.59309166," $108,346.71 "," $(1,653.29)",1653.29,
12.3883942,10.94295121,11.56150608,7.297091005,5.833835603,16,8,1,0,0,1,0,12.32385568,,," $240,000.00 ",12.24662868," $208,277.93 "," $(31,722.07)",31722.07,
11.91839057,10.99695329,10.64578198,6.272877007,5.677324416,41,6,1,0,0,0,1,11.8493977,,," $150,000.00 ",11.83756488," $138,353.17 "," $(11,646.83)",11646.83,
12.46843691,11.07623281,12.06089657,7.769800996,5.978041527,21,9,1,0,0,0,0,12.54254488,,," $260,000.00 ",12.73419666," $339,149.63 "," $79,149.63 ",79149.63,
12.4292162,10.96080899,9.796125034,7.003065459,5.90331616,26,5,1,0,0,0,0,12.20607265,,," $250,000.00 ",12.16358379," $191,680.23 "," $(58,319.77)",58319.77,
12.30138283,11.01401194,11.15599335,8.067776196,6.733004988,11,8,1,0,0,0,1,12.18075484,,," $220,000.00 ",12.3093998," $221,770.82 "," $1,770.82 ",1770.82,
12.4292162,10.99695329,11.77487426,7.794411206,6.073044534,10,8,1,0,0,0,1,12.34583459,,," $250,000.00 ",12.39720727," $242,124.48 "," $(7,875.52)",7875.52,
11.28978191,11.04780589,11.08186559,6.591673732,5.400798741,21,6,1,0,0,0,1,10.81977828,,," $80,000.00 ",11.29507485," $80,424.56 ", $424.56 ,424.56,
12.76568843,11.13901716,11.00482945,8.098642844,6.452837287,92,7,1,0,1,0,0,13.81551056,,," $350,000.00 ",13.18760976," $533,710.99 "," $183,710.99 ",183710.99,
11.40756495,11.08521475,10.561888,7.011213987,6.063397537,61,5,1,1,0,1,0,11.73606902,,," $90,000.00 ",11.68591721," $118,885.63 "," $28,885.63 ",28885.63,
12.54254488,11.22564331,11.707225,7.424761762,5.899440628,41,7,1,0,1,0,0,11.91839057,,," $280,000.00 ",12.14708533," $188,543.74 "," $(91,456.26)",91456.26,
12.61153775,11.05877944,11.51538244,7.87359779,6.493249426,16,10,1,0,0,0,1,12.62806706,,," $300,000.00 ",12.66889191," $317,709.24 "," $17,709.24 ",17709.24,
11.69524702,10.93230308,10.57806335,6.836259277,5.942799375,6,6,1,1,0,0,1,11.58058411,,," $120,000.00 ",11.69636559," $120,134.30 ", $134.30 ,134.30,
12.54254488,10.84478304,11.04901523,5.164785974,5.113993807,71,5,1,0,0,0,1,11.15625052,,," $280,000.00 ",11.2262579," $75,076.13 "," $(204,923.87)",204923.87,
12.54254488,11.22564331,10.37386611,6.586171655,5.757849696,21,8,1,0,1,0,0,12.54254488,,," $280,000.00 ",12.47735104," $262,328.04 "," $(17,671.96)",17671.96,
12.54254488,11.05564061,11.5125654,7.540621529,6.06938963,21,6,1,1,0,0,1,12.07254125,,," $280,000.00 ",12.10825509," $181,362.87 "," $(98,637.13)",98637.13,
11.28978191,11.03941168,9.828332879,6.747586527,5.734958092,71,5,1,1,0,0,1,11.15625052,,," $80,000.00 ",11.30238385," $81,014.53 "," $1,014.53 ",1014.53,
11.28978191,10.81939821,11.11691552,6.796823718,5.314846669,92,6,1,0,0,1,0,11.22524339,,," $80,000.00 ",11.2795794," $79,187.95 ", $(812.05),812.05,
12.20607265,11.22257316,10.26813067,6.91274282,5.406424108,51,6,1,0,0,1,0,12.20607265,,," $200,000.00 ",12.06604344," $173,866.57 "," $(26,133.43)",26133.43,
13.21767356,11.44357539,11.27973158,6.942156706,5.545177444,61,6,1,0,1,0,0,12.89921983,,," $550,000.00 ",12.70585158," $329,671.37 "," $(220,328.63)",220328.63,
12.3883942,11.22257316,12.29216777,7.78113851,5.741934241,92,8,1,0,0,1,0,13.30468493,,," $240,000.00 ",12.90258243," $401,347.30 "," $161,347.30 ",161347.30,
12.15477935,10.92899137,11.43815881,6.881411304,6.044412721,16,6,1,0,0,0,1,11.51292546,,," $190,000.00 ",11.72516816," $123,644.79 "," $(66,355.21)",66355.21,
12.15477935,10.84478304,10.39513036,6.844815479,5.862209711,36,6,1,0,0,0,1,12.4292162,,," $190,000.00 ",12.14426844," $188,013.39 "," $(1,986.61)",1986.61,
12.7367009,11.47729829,10.1952239,7.226936018,6.093193477,41,6,1,0,1,0,0,12.61153775,,," $340,000.00 ",12.55258733," $282,826.05 "," $(57,173.95)",57173.95,
12.25486281,11.01401194,10.51942966,6.459904454,5.641020153,4,5,1,0,0,0,1,12.20607265,,," $210,000.00 ",12.0734764," $175,163.73 "," $(34,836.27)",34836.27,
11.28978191,10.97115942,10.96443259,6.689599269,5.568980434,61,5,1,0,0,1,0,11.22524339,,," $80,000.00 ",11.35007143," $84,971.52 "," $4,971.52 ",4971.52,
11.28978191,10.92773543,11.07215437,7.149131599,6.508272243,61,8,1,1,0,0,1,11.91839057,,," $80,000.00 ",11.95797994," $156,057.52 "," $76,057.52 ",76057.52,
11.91839057,11.06036875,10.69194491,5.966146739,5.879601454,51,8,1,0,0,0,1,12.20607265,,," $150,000.00 ",12.14060414," $187,325.71 "," $37,325.71 ",37325.71,
13.42984808,11.3409502,10.98867682,6.118097198,5.84547492,61,7,1,0,0,0,0,13.30468493,,," $680,000.00 ",13.0415342," $461,175.62 "," $(218,824.38)",218824.38,
11.15625052,10.97560185,11.33814341,6.621405652,5.52744299,61,5,1,0,0,1,0,11.15625052,,," $70,000.00 ",11.32629619," $82,975.13 "," $12,975.13 ",12975.13,
12.61153775,11.03422815,11.26423331,7.44716836,5.030437921,6,6,1,0,0,1,0,12.61153775,,," $300,000.00 ",12.35260225," $231,561.84 "," $(68,438.16)",68438.16,
12.04355372,10.93230308,10.37349118,6.298949247,5.985614133,21,5,1,1,0,0,1,12.10071213,,," $170,000.00 ",11.91748124," $149,863.66 "," $(20,136.34)",20136.34,
11.51292546,11.28139686,10.05749537,7.78113851,6.370899343,31,8,1,0,1,0,0,12.8346813,,," $100,000.00 ",12.71967984," $334,261.82 "," $234,261.82 ",234261.82,
11.40756495,10.85732452,10.51818659,7.451822237,5.780486281,4,7,1,0,0,0,1,11.73606902,,," $90,000.00 ",11.84607483," $139,535.57 "," $49,535.57 ",49535.57,
13.21767356,11.06975849,11.9318463,8.324093761,6.690635217,41,9,1,0,1,0,0,13.21767356,,," $550,000.00 ",13.01874784," $450,785.92 "," $(99,214.08)",99214.08,
11.91839057,11.07940033,11.0345993,7.529943371,6.046780988,41,7,1,0,0,1,0,11.51292546,,," $150,000.00 ",11.73398472," $124,739.73 "," $(25,260.27)",25260.27,
11.00209984,10.97560185,10.77858122,5.293304825,4.709530201,92,6,1,0,0,1,0,10.59663473,,," $60,000.00 ",10.86521236," $52,324.10 "," $(7,675.90)",7675.90,
11.77528973,11.18982345,10.25414442,7.209340257,5.373734006,7,5,1,0,0,0,0,11.69524702,,," $130,000.00 ",11.99470767," $161,895.71 "," $31,895.71 ",31895.71,
11.69524702,11.22390917,11.08214255,7.145984468,5.098849651,36,4,1,0,0,0,0,11.69524702,,," $120,000.00 ",11.9596717," $156,321.76 "," $36,321.76 ",36321.76,
11.51292546,11.16244558,10.46885818,6.609349243,5.111987788,92,6,1,1,0,0,0,11.15625052,,," $100,000.00 ",11.51809393," $100,518.18 ", $518.18 ,518.18,
11.28978191,10.73195203,10.46207424,6.710523109,5.698769933,36,5,1,0,0,0,1,11.14186178,,," $80,000.00 ",11.27468936," $78,801.66 "," $(1,198.34)",1198.34,
12.89921983,11.01401194,11.21133377,7.411556288,6.584446029,16,7,1,0,0,0,1,12.67607627,,," $400,000.00 ",12.53129713," $276,868.28 "," $(123,131.72)",123131.72,
11.51292546,11.00043178,9.155672971,5.549076085,5.271288694,61,6,1,1,0,0,1,11.73606902,,," $100,000.00 ",11.5822157," $107,174.72 "," $7,174.72 ",7174.72,
12.99453001,11.03434113,9.786953736,7.730174795,6.650817929,92,10,3,0,1,0,0,13.71015004,,," $440,000.00 ",13.05292079," $466,456.85 "," $26,456.85 ",26456.85,
12.67607627,11.18986489,11.67832125,7.953318347,5.912601699,36,8,1,0,0,0,0,12.69158046,,," $320,000.00 ",12.79680376," $361,061.56 "," $41,061.56 ",41061.56,
12.20607265,10.92899137,12.43325603,7.150701458,5.862209711,92,10,1,0,0,0,1,11.91839057,,," $200,000.00 ",12.06991054," $174,540.23 "," $(25,459.77)",25459.77,
12.4292162,11.03269371,11.14160088,6.380122537,5.413504443,5,7,1,0,0,1,0,10.87804719,,," $250,000.00 ",11.31701955," $82,208.96 "," $(167,791.04)",167791.04,
12.10071213,11.14620019,11.46135845,7.471932078,5.819093321,91,5,1,1,1,0,0,12.10071213,,," $180,000.00 ",12.02506071," $166,885.08 "," $(13,114.92)",13114.92,
11.69524702,11.03624359,10.91410616,6.240275845,5.605802066,51,7,1,1,0,0,1,11.00209984,,," $120,000.00 ",11.34731707," $84,737.80 "," $(35,262.20)",35262.20,
11.60823564,11.05888967,11.04423298,7.281385664,6.004504161,11,6,1,0,0,1,0,11.83428406,,," $110,000.00 ",11.91168504," $148,997.53 "," $38,997.53 ",38997.53,
13.52782849,11.04292184,11.65268741,7.482118924,6.086585315,26,5,1,0,0,0,0,13.52782849,,," $750,000.00 ",13.12092274," $499,280.20 "," $(250,719.80)",250719.80,
12.34583459,11.10043574,11.15626481,6.246106765,5.855549363,81,6,1,1,0,0,1,12.20607265,,," $230,000.00 ",12.040294," $169,446.75 "," $(60,553.25)",60553.25,
12.61153775,11.3713619,10.86413961,6.668228248,6.161207322,91,5,1,1,0,0,0,12.61153775,,," $300,000.00 ",12.51405014," $272,134.07 "," $(27,865.93)",27865.93,
13.12236338,11.22390917,11.27720313,7.326465614,5.294141995,36,6,1,0,0,0,0,12.77138645,,," $500,000.00 ",12.70926181," $330,797.54 "," $(169,202.46)",169202.46,
12.10071213,10.97560185,10.08996712,6.324358962,5.880532986,36,8,1,0,0,1,0,12.20607265,,," $180,000.00 ",12.04397901," $170,072.31 "," $(9,927.69)",9927.69,
12.54254488,11.01401194,11.46125315,7.529406458,5.964007701,16,6,1,0,0,0,1,12.50617724,,," $280,000.00 ",12.38283835," $238,670.29 "," $(41,329.71)",41329.71,
13.01700286,11.15827704,11.65268741,6.508769137,5.64779984,6,10,1,0,0,1,0,12.69158046,,," $450,000.00 ",12.61791345," $301,918.82 "," $(148,081.18)",148081.18,
13.08154138,11.24282132,11.87234663,8.190631681,6.142753995,4,9,1,0,0,1,0,13.01700286,,," $480,000.00 ",12.9153658," $406,510.81 "," $(73,489.19)",73489.19,
